fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy,top
0.0893854748603352,0.0893854748603352,0.10614525139664804,0.12849162011173185,0.09497206703910614,0.1005586592178771,0.1005586592178771,0.10614525139664804,0.09497206703910614,0.0893854748603352,trust
0.09528008319589519,0.09465247850518115,0.10126912953425107,0.11610820038344741,0.08578646720604452,0.11395208721391567,0.11133019222762289,0.09804033239309584,0.09259284439765533,0.09098818494289082,trust
0.09528095490966362,0.09407167275090254,0.0981968407076133,0.11330374886932976,0.08921944969084236,0.11202660801241178,0.11227453962538776,0.09722332163911841,0.09679812513332851,0.091604738661402,trust
